file | kind | name | qualified_name | start_line | end_line | parent | data_type | data_shape | signature
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | struct | dvpoll | dvpoll | 178 | 178 |  |  |  | struct dvpoll
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | struct | pollfd | pollfd | 182 | 182 |  |  |  | struct pollfd
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_event_change_devpoll | io_event_change_devpoll | 211 | 225 |  |  |  | static bool io_event_change_devpoll(int fd, short what)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | struct | pollfd | pollfd | 214 | 214 |  |  |  | struct pollfd
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_close_devpoll | io_close_devpoll | 227 | 234 |  |  |  | static void io_close_devpoll(int fd)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | struct | pollfd | pollfd | 230 | 230 |  |  |  | struct pollfd
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_library_init_devpoll | io_library_init_devpoll | 236 | 244 |  |  |  | static void io_library_init_devpoll(unsigned int eventsize)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_close_devpoll | io_close_devpoll | 246 | 248 |  |  |  | static inline void io_close_devpoll(int UNUSED x)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_library_init_devpoll | io_library_init_devpoll | 249 | 251 |  |  |  | static inline void io_library_init_devpoll(unsigned int UNUSED ev)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_dispatch_poll | io_dispatch_poll | 256 | 294 |  |  |  | static int io_dispatch_poll(struct timeval *tv)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | struct | timeval | timeval | 257 | 257 |  |  |  | struct timeval
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | struct | pollfd | pollfd | 263 | 263 |  |  |  | struct pollfd
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_event_change_poll | io_event_change_poll | 296 | 315 |  |  |  | static bool io_event_change_poll(int fd, short what)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | struct | pollfd | pollfd | 299 | 299 |  |  |  | struct pollfd
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_close_poll | io_close_poll | 317 | 333 |  |  |  | static void io_close_poll(int fd)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | struct | pollfd | pollfd | 320 | 320 |  |  |  | struct pollfd
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_library_init_poll | io_library_init_poll | 335 | 352 |  |  |  | static void io_library_init_poll(unsigned int eventsize)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | struct | pollfd | pollfd | 338 | 338 |  |  |  | struct pollfd
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | struct | pollfd | pollfd | 343 | 343 |  |  |  | struct pollfd
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_close_poll | io_close_poll | 354 | 356 |  |  |  | static inline void io_close_poll(int UNUSED x)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_library_init_poll | io_library_init_poll | 357 | 359 |  |  |  | static inline void io_library_init_poll(unsigned int UNUSED ev)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_dispatch_select | io_dispatch_select | 364 | 400 |  |  |  | static int io_dispatch_select(struct timeval *tv)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | struct | timeval | timeval | 365 | 365 |  |  |  | struct timeval
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_library_init_select | io_library_init_select | 402 | 424 |  |  |  | static void io_library_init_select(unsigned int eventsize)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_close_select | io_close_select | 426 | 447 |  |  |  | static void io_close_select(int fd)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_library_init_select | io_library_init_select | 449 | 451 |  |  |  | static inline void io_library_init_select(int UNUSED x)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_close_select | io_close_select | 452 | 454 |  |  |  | static inline void io_close_select(int UNUSED x)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_event_change_epoll | io_event_change_epoll | 459 | 471 |  |  |  | static bool io_event_change_epoll(int fd, short what, const int action)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | struct | epoll_event | epoll_event | 462 | 462 |  |  |  | struct epoll_event
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_dispatch_epoll | io_dispatch_epoll | 473 | 501 |  |  |  | static int io_dispatch_epoll(struct timeval *tv)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | struct | timeval | timeval | 474 | 474 |  |  |  | struct timeval
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | struct | epoll_event | epoll_event | 478 | 478 |  |  |  | struct epoll_event
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_library_init_epoll | io_library_init_epoll | 503 | 520 |  |  |  | static void io_library_init_epoll(unsigned int eventsize)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_library_init_epoll | io_library_init_epoll | 522 | 524 |  |  |  | static inline void io_library_init_epoll(unsigned int UNUSED ev)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_event_kqueue_commit_cache | io_event_kqueue_commit_cache | 529 | 554 |  |  |  | static bool io_event_kqueue_commit_cache(void)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | struct | kevent | kevent | 532 | 532 |  |  |  | struct kevent
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | struct | kevent | kevent | 534 | 534 |  |  |  | struct kevent
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_event_change_kqueue | io_event_change_kqueue | 556 | 579 |  |  |  | static bool io_event_change_kqueue(int fd, short what, const int action)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | struct | kevent | kevent | 559 | 559 |  |  |  | struct kevent
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_dispatch_kqueue | io_dispatch_kqueue | 581 | 628 |  |  |  | static int io_dispatch_kqueue(struct timeval *tv)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | struct | timeval | timeval | 582 | 582 |  |  |  | struct timeval
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | struct | kevent | kevent | 585 | 585 |  |  |  | struct kevent
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | struct | kevent | kevent | 586 | 586 |  |  |  | struct kevent
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | struct | timespec | timespec | 587 | 587 |  |  |  | struct timespec
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | struct | kevent | kevent | 592 | 592 |  |  |  | struct kevent
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_library_init_kqueue | io_library_init_kqueue | 630 | 640 |  |  |  | static void io_library_init_kqueue(unsigned int eventsize)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_library_init_kqueue | io_library_init_kqueue | 642 | 644 |  |  |  | static inline void io_library_init_kqueue(unsigned int UNUSED ev)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_library_init | io_library_init | 648 | 664 |  |  |  | bool io_library_init(unsigned int eventsize)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_library_shutdown | io_library_shutdown | 667 | 683 |  |  |  | void io_library_shutdown(void)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_event_setcb | io_event_setcb | 686 | 695 |  |  |  | bool io_event_setcb(int fd, void (*cbfunc) (int, short))
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | backend_create_ev | backend_create_ev | 698 | 719 |  |  |  | static bool backend_create_ev(int fd, short what)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_event_create | io_event_create | 722 | 751 |  |  |  | bool io_event_create(int fd, short what, void (*cbfunc) (int, short))
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_event_add | io_event_add | 754 | 792 |  |  |  | bool io_event_add(int fd, short what)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_setnonblock | io_setnonblock | 795 | 807 |  |  |  | bool io_setnonblock(int fd)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_setcloexec | io_setcloexec | 809 | 820 |  |  |  | bool io_setcloexec(int fd)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_close | io_close | 822 | 851 |  |  |  | bool io_close(int fd)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | struct | kevent | kevent | 829 | 829 |  |  |  | struct kevent
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_event_del | io_event_del | 854 | 888 |  |  |  | bool io_event_del(int fd, short what)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_dispatch | io_dispatch | 891 | 911 |  |  |  | int io_dispatch(struct timeval *tv)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | struct | timeval | timeval | 892 | 892 |  |  |  | struct timeval
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.c | function | io_docallback | io_docallback | 915 | 927 |  |  |  | static void io_docallback(int fd, short what)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\io.h | struct | timeval | timeval | 53 | 53 |  |  |  | struct timeval
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-cap.c | function | Set_CAP_Negotiation | Set_CAP_Negotiation | 41 | 49 |  |  |  | static void Set_CAP_Negotiation(CLIENT *Client)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-cap.c | function | Parse_CAP | Parse_CAP | 57 | 87 |  |  |  | static int Parse_CAP(int Capabilities, char *Args)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-cap.c | function | Get_CAP_String | Get_CAP_String | 98 | 109 |  |  |  | static char * Get_CAP_String(int Capabilities)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-cap.c | function | Handle_CAP_LS | Handle_CAP_LS | 118 | 128 |  |  |  | static bool Handle_CAP_LS(CLIENT *Client, UNUSED char *Arg)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-cap.c | function | Handle_CAP_LIST | Handle_CAP_LIST | 137 | 144 |  |  |  | static bool Handle_CAP_LIST(CLIENT *Client, UNUSED char *Arg)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-cap.c | function | Handle_CAP_REQ | Handle_CAP_REQ | 153 | 172 |  |  |  | static bool Handle_CAP_REQ(CLIENT *Client, char *Arg)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-cap.c | function | Handle_CAP_ACK | Handle_CAP_ACK | 181 | 188 |  |  |  | static bool Handle_CAP_ACK(UNUSED CLIENT *Client, UNUSED char *Arg)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-cap.c | function | Handle_CAP_CLEAR | Handle_CAP_CLEAR | 196 | 209 |  |  |  | static bool Handle_CAP_CLEAR(CLIENT *Client)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-cap.c | function | Handle_CAP_END | Handle_CAP_END | 217 | 233 |  |  |  | static bool Handle_CAP_END(CLIENT *Client)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-cap.c | function | IRC_CAP | IRC_CAP | 244 | 274 |  |  |  | GLOBAL bool IRC_CAP(CLIENT *Client, REQUEST *Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-channel.c | function | part_from_all_channels | part_from_all_channels | 53 | 65 |  |  |  | static bool part_from_all_channels(CLIENT* client, CLIENT *target)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-channel.c | function | join_allowed | join_allowed | 77 | 144 |  |  |  | static bool join_allowed(CLIENT *Client, CHANNEL *chan, const char *channame, const char *key)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-channel.c | function | join_set_channelmodes | join_set_channelmodes | 153 | 168 |  |  |  | static void join_set_channelmodes(CHANNEL *chan, CLIENT *target, const char *flags)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-channel.c | function | cb_join_forward | cb_join_forward | 183 | 204 |  |  |  | static void cb_join_forward(CLIENT *To, CLIENT *Prefix, void *Data)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-channel.c | function | join_forward | join_forward | 217 | 248 |  |  |  | static void join_forward(CLIENT *Client, CLIENT *target, CHANNEL *chan, const char *channame)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-channel.c | function | IRC_Send_Channel_Info | IRC_Send_Channel_Info | 256 | 282 |  |  |  | GLOBAL bool IRC_Send_Channel_Info(CLIENT *Client, CHANNEL *Chan)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-channel.c | function | IRC_JOIN | IRC_JOIN | 291 | 428 |  |  |  | GLOBAL bool IRC_JOIN( CLIENT *Client, REQUEST *Req )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-channel.c | function | IRC_PART | IRC_PART | 437 | 467 |  |  |  | GLOBAL bool IRC_PART(CLIENT * Client, REQUEST * Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-channel.c | function | IRC_TOPIC | IRC_TOPIC | 476 | 569 |  |  |  | GLOBAL bool IRC_TOPIC( CLIENT *Client, REQUEST *Req )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-channel.c | function | IRC_LIST | IRC_LIST | 578 | 655 |  |  |  | GLOBAL bool IRC_LIST( CLIENT *Client, REQUEST *Req )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-channel.c | function | IRC_CHANINFO | IRC_CHANINFO | 664 | 763 |  |  |  | GLOBAL bool IRC_CHANINFO( CLIENT *Client, REQUEST *Req )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-encoding.c | function | IRC_CHARCONV | IRC_CHARCONV | 41 | 58 |  |  |  | GLOBAL bool IRC_CHARCONV(CLIENT *Client, REQUEST *Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | t_diff | t_diff | 46 | 56 |  |  |  | static unsigned int t_diff(time_t *t, const time_t d)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | uptime_days | uptime_days | 58 | 62 |  |  |  | static unsigned int uptime_days(time_t *now)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | uptime_hrs | uptime_hrs | 64 | 68 |  |  |  | static unsigned int uptime_hrs(time_t *now)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | uptime_mins | uptime_mins | 70 | 74 |  |  |  | static unsigned int uptime_mins(time_t *now)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | write_whoreply | write_whoreply | 76 | 84 |  |  |  | static bool write_whoreply(CLIENT *Client, CLIENT *c, const char *channelname, const char *flags)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | who_flags_qualifier | who_flags_qualifier | 95 | 128 |  |  |  | static char * who_flags_qualifier(CLIENT *Client, const char *chan_user_modes, char *str, size_t len)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | IRC_WHO_Channel | IRC_WHO_Channel | 138 | 194 |  |  |  | static bool IRC_WHO_Channel(CLIENT *Client, CHANNEL *Chan, bool OnlyOps)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | IRC_WHO_Mask | IRC_WHO_Mask | 204 | 284 |  |  |  | static bool IRC_WHO_Mask(CLIENT *Client, char *Mask, bool OnlyOps)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | IRC_WHOIS_SendReply | IRC_WHOIS_SendReply | 294 | 438 |  |  |  | static bool IRC_WHOIS_SendReply(CLIENT *Client, CLIENT *from, CLIENT *c)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | WHOWAS_EntryWrite | WHOWAS_EntryWrite | 440 | 454 |  |  |  | static bool WHOWAS_EntryWrite(CLIENT *prefix, WHOWAS *entry)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | Show_MOTD_SSLInfo | Show_MOTD_SSLInfo | 457 | 480 |  |  |  | static bool Show_MOTD_SSLInfo(CLIENT *Client)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | Show_MOTD_SSLInfo | Show_MOTD_SSLInfo | 482 | 486 |  |  |  | static bool Show_MOTD_SSLInfo(UNUSED CLIENT *c)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | IRC_ADMIN | IRC_ADMIN | 498 | 530 |  |  |  | GLOBAL bool IRC_ADMIN(CLIENT *Client, REQUEST *Req )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | IRC_INFO | IRC_INFO | 539 | 585 |  |  |  | GLOBAL bool IRC_INFO(CLIENT * Client, REQUEST * Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | IRC_ISON | IRC_ISON | 594 | 623 |  |  |  | GLOBAL bool IRC_ISON( CLIENT *Client, REQUEST *Req )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | IRC_LINKS | IRC_LINKS | 632 | 676 |  |  |  | GLOBAL bool IRC_LINKS(CLIENT *Client, REQUEST *Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | IRC_LUSERS | IRC_LUSERS | 685 | 705 |  |  |  | GLOBAL bool IRC_LUSERS( CLIENT *Client, REQUEST *Req )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | IRC_SERVLIST | IRC_SERVLIST | 714 | 740 |  |  |  | GLOBAL bool IRC_SERVLIST(CLIENT *Client, REQUEST *Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | IRC_MOTD | IRC_MOTD | 749 | 768 |  |  |  | GLOBAL bool IRC_MOTD( CLIENT *Client, REQUEST *Req )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | IRC_NAMES | IRC_NAMES | 777 | 846 |  |  |  | GLOBAL bool IRC_NAMES( CLIENT *Client, REQUEST *Req )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | IRC_STATS | IRC_STATS | 855 | 976 |  |  |  | GLOBAL bool IRC_STATS( CLIENT *Client, REQUEST *Req )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | struct | list_head | list_head | 864 | 864 |  |  |  | struct list_head
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | struct | list_elem | list_elem | 865 | 865 |  |  |  | struct list_elem
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | IRC_SUMMON | IRC_SUMMON | 985 | 992 |  |  |  | GLOBAL bool IRC_SUMMON(CLIENT * Client, UNUSED REQUEST * Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | IRC_TIME | IRC_TIME | 1001 | 1025 |  |  |  | GLOBAL bool IRC_TIME( CLIENT *Client, REQUEST *Req )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | IRC_USERHOST | IRC_USERHOST | 1034 | 1071 |  |  |  | GLOBAL bool IRC_USERHOST(CLIENT *Client, REQUEST *Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | IRC_USERS | IRC_USERS | 1080 | 1087 |  |  |  | GLOBAL bool IRC_USERS(CLIENT * Client, UNUSED REQUEST * Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | IRC_VERSION | IRC_VERSION | 1096 | 1128 |  |  |  | GLOBAL bool IRC_VERSION( CLIENT *Client, REQUEST *Req )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | IRC_WHO | IRC_WHO | 1137 | 1176 |  |  |  | GLOBAL bool IRC_WHO(CLIENT *Client, REQUEST *Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | IRC_WHOIS | IRC_WHOIS | 1185 | 1285 |  |  |  | GLOBAL bool IRC_WHOIS( CLIENT *Client, REQUEST *Req )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | IRC_WHOWAS | IRC_WHOWAS | 1294 | 1373 |  |  |  | GLOBAL bool IRC_WHOWAS( CLIENT *Client, REQUEST *Req )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | IRC_Send_LUSERS | IRC_Send_LUSERS | 1381 | 1445 |  |  |  | GLOBAL bool IRC_Send_LUSERS(CLIENT *Client)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | IRC_Show_MOTD | IRC_Show_MOTD | 1447 | 1487 |  |  |  | GLOBAL bool IRC_Show_MOTD( CLIENT *Client )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | IRC_Send_NAMES | IRC_Send_NAMES | 1496 | 1561 |  |  |  | GLOBAL bool IRC_Send_NAMES(CLIENT * Client, CHANNEL * Chan)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-info.c | function | IRC_Send_ISUPPORT | IRC_Send_ISUPPORT | 1568 | 1583 |  |  |  | GLOBAL bool IRC_Send_ISUPPORT(CLIENT * Client)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-login.c | function | IRC_PASS | IRC_PASS | 49 | 162 |  |  |  | GLOBAL bool IRC_PASS( CLIENT *Client, REQUEST *Req )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-login.c | function | IRC_NICK | IRC_NICK | 171 | 366 |  |  |  | GLOBAL bool IRC_NICK( CLIENT *Client, REQUEST *Req )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-login.c | function | IRC_SVSNICK | IRC_SVSNICK | 375 | 411 |  |  |  | GLOBAL bool IRC_SVSNICK(CLIENT *Client, REQUEST *Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-login.c | function | IRC_USER | IRC_USER | 420 | 518 |  |  |  | GLOBAL bool IRC_USER(CLIENT * Client, REQUEST * Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-login.c | function | if | if | 483 | 509 |  |  |  | else if (Client_Type(Client) == CLIENT_SERVER || Client_Type(Client) == CLIENT_SERVICE)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-login.c | function | if | if | 509 | 513 |  |  |  | else if (Client_Type(Client) == CLIENT_USER)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-login.c | function | IRC_SERVICE | IRC_SERVICE | 531 | 609 |  |  |  | GLOBAL bool IRC_SERVICE(CLIENT *Client, REQUEST *Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-login.c | function | IRC_WEBIRC | IRC_WEBIRC | 618 | 637 |  |  |  | GLOBAL bool IRC_WEBIRC(CLIENT *Client, REQUEST *Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-login.c | function | IRC_QUIT | IRC_QUIT | 646 | 693 |  |  |  | GLOBAL bool IRC_QUIT( CLIENT *Client, REQUEST *Req )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-login.c | function | IRC_QUIT_HTTP | IRC_QUIT_HTTP | 707 | 713 |  |  |  | GLOBAL bool IRC_QUIT_HTTP( CLIENT *Client, REQUEST *Req )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-login.c | function | IRC_PING | IRC_PING | 724 | 789 |  |  |  | GLOBAL bool IRC_PING(CLIENT *Client, REQUEST *Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-login.c | function | IRC_PONG | IRC_PONG | 798 | 892 |  |  |  | GLOBAL bool IRC_PONG(CLIENT *Client, REQUEST *Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-login.c | function | Change_Nick | Change_Nick | 901 | 931 |  |  |  | static void Change_Nick(CLIENT *Origin, CLIENT *Target, char *NewNick, bool InformClient)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-metadata.c | function | IRC_METADATA | IRC_METADATA | 42 | 110 |  |  |  | GLOBAL bool IRC_METADATA(CLIENT *Client, REQUEST *Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-mode.c | function | IRC_MODE | IRC_MODE | 60 | 100 |  |  |  | GLOBAL bool IRC_MODE( CLIENT *Client, REQUEST *Req )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-mode.c | function | Mode_Limit_Reached | Mode_Limit_Reached | 111 | 120 |  |  |  | static bool Mode_Limit_Reached(CLIENT *Client, int Count)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-mode.c | function | Client_Mode | Client_Mode | 131 | 374 |  |  |  | static bool Client_Mode( CLIENT *Client, REQUEST *Req, CLIENT *Origin, CLIENT *Target )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-mode.c | function | Channel_Mode_Answer_Request | Channel_Mode_Answer_Request | 383 | 433 |  |  |  | static bool Channel_Mode_Answer_Request(CLIENT *Origin, CHANNEL *Channel)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-mode.c | function | Channel_Mode | Channel_Mode | 444 | 977 |  |  |  | static bool Channel_Mode(CLIENT *Client, REQUEST *Req, CLIENT *Origin, CHANNEL *Channel)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-mode.c | function | IRC_AWAY | IRC_AWAY | 986 | 1006 |  |  |  | GLOBAL bool IRC_AWAY( CLIENT *Client, REQUEST *Req )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-mode.c | function | Add_To_List | Add_To_List | 1018 | 1072 |  |  |  | static bool Add_To_List(char what, CLIENT *Prefix, CLIENT *Client, CHANNEL *Channel, const char *Pattern)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-mode.c | struct | list_head | list_head | 1023 | 1023 |  |  |  | struct list_head
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-mode.c | function | Del_From_List | Del_From_List | 1084 | 1115 |  |  |  | static bool Del_From_List(char what, CLIENT *Prefix, CLIENT *Client, CHANNEL *Channel, const char *Pattern)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-mode.c | struct | list_head | list_head | 1089 | 1089 |  |  |  | struct list_head
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-mode.c | function | Send_ListChange | Send_ListChange | 1128 | 1152 |  |  |  | static bool Send_ListChange(const bool IsAdd, const char ModeChar, CLIENT *Prefix, CLIENT *Client, CHANNEL *Channel, const char *Mask)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-op.c | function | try_kick | try_kick | 35 | 47 |  |  |  | static bool try_kick(CLIENT *peer, CLIENT* from, const char *nick, const char *channel, const char *reason)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-op.c | function | IRC_KICK | IRC_KICK | 58 | 125 |  |  |  | GLOBAL bool IRC_KICK(CLIENT *Client, REQUEST *Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-op.c | function | IRC_INVITE | IRC_INVITE | 134 | 236 |  |  |  | GLOBAL bool IRC_INVITE(CLIENT *Client, REQUEST *Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-oper.c | function | Bad_OperPass | Bad_OperPass | 47 | 56 |  |  |  | static bool Bad_OperPass(CLIENT *Client, char *errtoken, char *errmsg)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-oper.c | function | IRC_OPER | IRC_OPER | 65 | 101 |  |  |  | GLOBAL bool IRC_OPER( CLIENT *Client, REQUEST *Req )
